Unnamed: 0.1,Unnamed: 0,vg_image_id,vg_object_id,link_mn,link_vg,vg_obj_name,"BLIP-2, greedy decode","BLIP-2, nucleus sampling decode","BLIP-2, beam search decode"
503,15551,2376658,2234977,http://object-naming-amore.upf.edu//2376658_2234977_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2376658.jpg,house,A snowboarder,A red box that you can't get inside of,A snowboarder on a snowboard
504,20623,2399013,419999,http://object-naming-amore.upf.edu//2399013_419999_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2399013.jpg,house,The boat in the water,Police boat,a police boat on the water in front of a house with a dog on a leash
505,24105,2412942,183604,http://object-naming-amore.upf.edu//2412942_183604_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2412942.jpg,house,military vehicle,military truck,a military vehicle in a parade
506,13479,2369150,2458565,http://object-naming-amore.upf.edu//2369150_2458565_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2369150.jpg,bridge,The bridge,The bridge of walsingham,A horse and rider on a bridge over a river
507,4441,2332642,3395435,http://object-naming-amore.upf.edu//2332642_3395435_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2332642.jpg,bridge,The train,a train on a railway line,The red box with the first name that comes to mind is a train
508,676,286039,1571368,http://object-naming-amore.upf.edu//286039_1571368_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/286039.jpg,house,refrigerator,Red microwave,Refrigerator
509,23479,2410490,1086845,http://object-naming-amore.upf.edu//2410490_1086845_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2410490.jpg,dugout,A baseball bat,A bat with a handle and a knob on the end,A baseball bat
510,4507,2333050,968156,http://object-naming-amore.upf.edu//2333050_968156_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2333050.jpg,bridge,The bridge,The bridge over the river Seine,"The bridge over the river Seine in paris, france"
511,16307,2379465,552651,http://object-naming-amore.upf.edu//2379465_552651_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2379465.jpg,grill,A hot dog,"the hotdog, in the white bbq grill, with a bun.",A hot dog on a bbq
512,9236,2353914,3495274,http://object-naming-amore.upf.edu//2353914_3495274_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2353914.jpg,tent,the fruit and veg stall,A fruit & veg market,the red box with the first name that comes to mind
513,15567,2376697,2571452,http://object-naming-amore.upf.edu//2376697_2571452_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2376697.jpg,apartment,The red box with the first name that comes to mind is a building,A house with 2 balconies and some windows on the side,The red box with the first name that comes to mind
514,18944,2391301,3827185,http://object-naming-amore.upf.edu//2391301_3827185_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2391301.jpg,hotel,The man holding the surfboard,A surfer standing in Waikiki Beach,"Waikiki Beach, Honolulu, Hawaii"
515,219,1333,1066920,http://object-naming-amore.upf.edu//1333_1066920_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/1333.jpg,house,The house,The largest private residence in the world,The red box with the first name that comes to mind
516,18527,2389394,505095,http://object-naming-amore.upf.edu//2389394_505095_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2389394.jpg,dugout,The batter,"Baseball, a baseball game",A baseball bat
517,23298,2409825,2631326,http://object-naming-amore.upf.edu//2409825_2631326_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2409825.jpg,overpass,A bridge,,The red box with the first name that comes to mind
518,8942,2352722,2265417,http://object-naming-amore.upf.edu//2352722_2265417_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K/2352722.jpg,restaurant,the red box with the first name that comes to mind,a restaurant on the corner of street and highway,the red box with the first name that comes to mind
519,10077,2357031,815592,http://object-naming-amore.upf.edu//2357031_815592_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2357031.jpg,bridge,The bridge,bridge over the river,A parking meter in front of a bridge
520,9430,2354552,2038175,http://object-naming-amore.upf.edu//2354552_2038175_supercat_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K/2354552.jpg,palace,Big Ben,"The Houses of Parliament, london","Big Ben and the Houses of Parliament, london, england"
521,22125,2405400,332361,http://object-naming-amore.upf.edu//2405400_332361_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2405400.jpg,bridge,The train,A red train passing over a bridge in the philippines,A train on a bridge over a river
522,6126,2341560,941720,http://object-naming-amore.upf.edu//2341560_941720_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2341560.jpg,restaurant,a man standing in front of a building with a red frame,This is a karuta shop (karaoke bar),
523,24321,2413733,167364,http://object-naming-amore.upf.edu//2413733_167364_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2413733.jpg,house,The red fire hydrant,The fire hydrant,the christmas tree in front of the fire hydrant
524,14430,2372582,1895038,http://object-naming-amore.upf.edu//2372582_1895038_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2372582.jpg,dugout,A baseball bat,a baseball player,A baseball player running to first base with a bat in his hand
525,18779,2390572,496006,http://object-naming-amore.upf.edu//2390572_496006_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2390572.jpg,bridge,The man on the motorcycle,motorcycle man,A man on a motorcycle waving to a crowd of people on the side of the road
526,13363,2368686,2082343,http://object-naming-amore.upf.edu//2368686_2082343_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2368686.jpg,house,house,n,"person, person, person, person, person, person, person, person, person, person,"
527,15770,2377450,2666653,http://object-naming-amore.upf.edu//2377450_2666653_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2377450.jpg,bridge,The Chicago River,chicago river,the chicago river
528,19089,2391928,1235928,http://object-naming-amore.upf.edu//2391928_1235928_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2391928.jpg,house,The blue door,"A bicycle in the city of Paris, France, at dusk",The red box with the first name that comes to mind is a scooter parked in front of a
529,11046,2360441,787976,http://object-naming-amore.upf.edu//2360441_787976_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2360441.jpg,hotel,Bus,"White, silver, grey, red, black, blue, purple bus",A bus and a bike on a city street
530,16515,2380295,1348401,http://object-naming-amore.upf.edu//2380295_1348401_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2380295.jpg,bridge,a horse,a person riding a horse across a bridge,a person riding a horse across a wooden bridge in the woods
531,6636,2343637,921460,http://object-naming-amore.upf.edu//2343637_921460_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2343637.jpg,bridge,The blue angels,the ufo/craft seen from above the sky line in the pic,An airplane flying over a bridge with smoke coming out of it
532,17848,2386055,3845234,http://object-naming-amore.upf.edu//2386055_3845234_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2386055.jpg,bridge,the bridge,bridge,a railroad bridge over a river
533,15973,2378134,3671948,http://object-naming-amore.upf.edu//2378134_3671948_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2378134.jpg,bridge,A train,a train coming to a station,A train at a train station
534,19310,2392962,1224211,http://object-naming-amore.upf.edu//2392962_1224211_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2392962.jpg,bridge,The bridge,"This image shows a red bridge, boat, and a red flag in water",a sailboat on the river
535,295,1970,1545914,http://object-naming-amore.upf.edu//1970_1545914_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/1970.jpg,house,The yellow house,red brick 2 story brown frame house,This is a yellow house with a red frame
536,3155,2325642,985714,http://object-naming-amore.upf.edu//2325642_985714_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2325642.jpg,bridge,person,the bridge that the man stands on the bridge and the train trainThis is a great game.,a person standing in the middle of a body of water with a train in the background
537,21325,2402277,391044,http://object-naming-amore.upf.edu//2402277_391044_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2402277.jpg,restaurant,The red brick bench,wooden bench,people sitting on a park bench
538,22853,2408331,365365,http://object-naming-amore.upf.edu//2408331_365365_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2408331.jpg,house,A person walking a dog,"A person, dog, or a person standing next to a dog running in a grassy yard",A person walking a dog on a grassy field in front of a row of houses
539,23484,2410517,215570,http://object-naming-amore.upf.edu//2410517_215570_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2410517.jpg,house,The red box with the first name that comes to mind is a state line sign,A red kitty on top of a street sign in kitty mae,The red box with the first name that comes to mind
540,2949,2324220,3281608,http://object-naming-amore.upf.edu//2324220_3281608_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2324220.jpg,shed,giraffe,_____ _____,giraffe
541,9540,2354896,2582712,http://object-naming-amore.upf.edu//2354896_2582712_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2354896.jpg,tent,motorcycle,A motorcycle,a man on a motorcycle
542,470,4180,1036068,http://object-naming-amore.upf.edu//4180_1036068_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/4180.jpg,house,house,a house in france,The house in the photo is the house in the photo. The house in the photo is the house
543,15001,2374682,725470,http://object-naming-amore.upf.edu//2374682_725470_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2374682.jpg,overpass,The red double decker bus,"The red double decker bus sitting on the street next to a traffic light, under the bridge",Red double decker bus
544,3650,2328239,978401,http://object-naming-amore.upf.edu//2328239_978401_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2328239.jpg,bridge,The train,train crossing a bridge,A train on a bridge over a body of water
545,18362,2388583,1267999,http://object-naming-amore.upf.edu//2388583_1267999_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2388583.jpg,bridge,The train,A diesel locomotive,The bridge over the railway tracks
546,24803,2415814,2852392,http://object-naming-amore.upf.edu//2415814_2852392_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2415814.jpg,bridge,The bridge over the river,"bridge, bridge, stone bridge",A stone bridge over a stream
547,10158,2357368,1910367,http://object-naming-amore.upf.edu//2357368_1910367_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2357368.jpg,tent,A horse,~~~~~~~~,A man on a horse in the middle of a field with a crowd of people in the background
548,7222,2345955,903671,http://object-naming-amore.upf.edu//2345955_903671_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2345955.jpg,house,The man in the suit,man with suit,The man in the tan suit
549,4167,2331045,972369,http://object-naming-amore.upf.edu//2331045_972369_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2331045.jpg,dugout,The baseball player,A ball hitting the pitcher  Q: What is the player's name?,A baseball bat
550,16578,2380529,710234,http://object-naming-amore.upf.edu//2380529_710234_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2380529.jpg,grill,pizza,pizza with a few toppings,two pizzas on the grill
551,8429,2350643,1724504,http://object-naming-amore.upf.edu//2350643_1724504_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2350643.jpg,hotel,The clock tower of the old town hall,A clock tower in front of a large building,"The clock tower of the castle in edinburgh, scotland"
552,10084,2357051,815436,http://object-naming-amore.upf.edu//2357051_815436_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2357051.jpg,bridge,The bridge over the river,"This is the bridge in chicago, the trolley car going over the bridge.",a train crossing the chicago river
553,24278,2413574,170779,http://object-naming-amore.upf.edu//2413574_170779_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2413574.jpg,restaurant,the restaurant at the corner of rue de la boucherie and rue de la boucher,A place in montmartre,The red box with the first name that comes to mind is the red box with the first name that
554,8347,2350287,3499916,http://object-naming-amore.upf.edu//2350287_3499916_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2350287.jpg,bridge,A blue car,a road sign,The red box with the first name that comes to mind
555,7156,2345685,3196618,http://object-naming-amore.upf.edu//2345685_3196618_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2345685.jpg,dugout,A baseball bat,A baseball player,A baseball bat
556,18156,2387524,677739,http://object-naming-amore.upf.edu//2387524_677739_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2387524.jpg,house,house,"the house in la brea, ca",house
557,1440,2316743,3242631,http://object-naming-amore.upf.edu//2316743_3242631_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2316743.jpg,house,clock tower,it's a clock tower in the town square,clock tower
558,17431,2384331,1310735,http://object-naming-amore.upf.edu//2384331_1310735_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2384331.jpg,shelter,elephant,it's an elephant,An elephant playing with a soccer ball
559,8974,2352849,2204605,http://object-naming-amore.upf.edu//2352849_2204605_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2352849.jpg,bridge,the train bridge,railroad bridge,"the train bridge over the mississippi river in mississippi city, mississippi"
560,5636,2339046,952474,http://object-naming-amore.upf.edu//2339046_952474_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2339046.jpg,bridge,The bridge,I'm in the photo,"The bridge over the river moselle in berlin, germany"
561,9344,2354270,839881,http://object-naming-amore.upf.edu//2354270_839881_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2354270.jpg,bridge,The pier,San onofre pier,A surfer standing in the water with a surfboard
562,13622,2369670,3862338,http://object-naming-amore.upf.edu//2369670_3862338_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2369670.jpg,house,the house,old victorian house,gothic house
563,13633,2369721,2324672,http://object-naming-amore.upf.edu//2369721_2324672_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2369721.jpg,house,stop sign,red box with a stop sign,stop sign
564,24198,2413260,3472430,http://object-naming-amore.upf.edu//2413260_3472430_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2413260.jpg,house,house,house,The house in the photo is the house in the red box with the first name that comes to mind
565,17540,2384847,1304131,http://object-naming-amore.upf.edu//2384847_1304131_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2384847.jpg,tent,A person taking a picture of a horse race,It's a woman in pink,A person taking a picture of a horse race
566,1344,2316381,2968252,http://object-naming-amore.upf.edu//2316381_2968252_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2316381.jpg,house,a soccer ball,the soccer ball,a child playing with a soccer ball
567,1681,2317752,1017727,http://object-naming-amore.upf.edu//2317752_1017727_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2317752.jpg,house,The motorcycle,two men on a motor cycle,A man and a woman riding a motorcycle on a street in front of a building
568,23507,2410617,3805853,http://object-naming-amore.upf.edu//2410617_3805853_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2410617.jpg,house,A skateboarder doing a trick,A man doing a trick on a skateboard,a skateboarder doing a trick
569,12601,2365957,631214,http://object-naming-amore.upf.edu//2365957_631214_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2365957.jpg,abbey,the building with the clock tower,edinburgh hotel,"edinburgh castle, scotland, scotland, scotland, scotland,"
570,13457,2369039,2115300,http://object-naming-amore.upf.edu//2369039_2115300_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2369039.jpg,house,a street sign,street sign,The red box with the first name that comes to mind is a street sign
571,963,1160123,3790366,http://object-naming-amore.upf.edu//1160123_3790366_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/1160123.jpg,restaurant,grumpy's,"grump's restaurant and deli, nassau county, ny",grumpy's pizza
572,13971,2370947,1990340,http://object-naming-amore.upf.edu//2370947_1990340_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2370947.jpg,house,The horse,The white building with the brown roof,A horse in a fenced in area with a car in the background
573,9451,2354618,837056,http://object-naming-amore.upf.edu//2354618_837056_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2354618.jpg,garage,london bus depot,This is a red double decker bus parked outside of a london buss station,Two double decker buses parked in front of the london railway station
574,4123,2330745,3184606,http://object-naming-amore.upf.edu//2330745_3184606_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2330745.jpg,bridge,The man in the red box,a beach ball,The person in the red box with the first name that comes to mind
575,14639,2373397,3727390,http://object-naming-amore.upf.edu//2373397_3727390_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2373397.jpg,bridge,The bridge over the river liffey,bridge,"The bridge over the river liffey in dublin, ireland"
576,60,308,1026902,http://object-naming-amore.upf.edu//308_1026902_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/308.jpg,bridge,the bridge,sidewalk,the red box with the first name that comes to mind is the red box with the first name that
577,5495,2338245,2372446,http://object-naming-amore.upf.edu//2338245_2372446_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2338245.jpg,house,The building with the red roof,"The clock tower in downtown toronto, canada",The red box with the first name that comes to mind
578,15011,2374709,586136,http://object-naming-amore.upf.edu//2374709_586136_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2374709.jpg,hotel,The tram,A tram,The red box with the first name that comes to mind
579,8481,2350857,864904,http://object-naming-amore.upf.edu//2350857_864904_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K/2350857.jpg,house,motorcycle,the tent and motorcycle,Motorcycle
580,11884,2363437,2271738,http://object-naming-amore.upf.edu//2363437_2271738_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2363437.jpg,bridge,the bridge,houe of house on kokomish river,"the houseboat under the viaduct in downtown seattle, seattle, washington, us"
581,13306,2368437,3869116,http://object-naming-amore.upf.edu//2368437_3869116_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2368437.jpg,bridge,the bridge,きんじゅんおつまみ,The red box with the first name that comes to mind
582,11156,2360844,2650510,http://object-naming-amore.upf.edu//2360844_2650510_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2360844.jpg,house,The house,"the front yard, a house, a cow, a barn, an old farmhouse",The house with the red roof in the middle of the woods
583,8026,2349013,1994744,http://object-naming-amore.upf.edu//2349013_1994744_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2349013.jpg,dugout,The batter,baseball,the batter
584,6859,2344473,2293505,http://object-naming-amore.upf.edu//2344473_2293505_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2344473.jpg,apartment,Three crows,"Three crows, looking at you",Three crows sitting on a fence in front of an apartment building
585,11773,2363032,2669597,http://object-naming-amore.upf.edu//2363032_2669597_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2363032.jpg,restaurant,Umbrella,An umbrella,Umbrella
586,12136,2364319,1725365,http://object-naming-amore.upf.edu//2364319_1725365_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2364319.jpg,bridge,the red box with the first name that comes to mind,scooter,the red box with the first name that comes to mind
587,14074,2371316,3522673,http://object-naming-amore.upf.edu//2371316_3522673_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2371316.jpg,dugout,The baseball bat,The batter,A baseball bat
588,7519,2347182,2368822,http://object-naming-amore.upf.edu//2347182_2368822_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2347182.jpg,castle,The cathedral in york,"A red street sign in front of two church buildings in york, yorkshire","york minster, york, york, york, york, york,"
589,14101,2371395,739627,http://object-naming-amore.upf.edu//2371395_739627_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2371395.jpg,house,house with a red frame,house,this is a house
590,1962,2318833,3573343,http://object-naming-amore.upf.edu//2318833_3573343_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2318833.jpg,dugout,The batter,A baseball bat,A baseball
591,5606,2338901,3127912,http://object-naming-amore.upf.edu//2338901_3127912_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2338901.jpg,bridge,The bike rack,The bike parking lot,The red box with the first name that comes to mind
592,21169,2401646,3817057,http://object-naming-amore.upf.edu//2401646_3817057_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2401646.jpg,house,The red box with the first name that comes to mind,the first thing i thought of was my sister,The red box with the first name that comes to mind
593,4599,2333579,3460863,http://object-naming-amore.upf.edu//2333579_3460863_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2333579.jpg,bridge,the brooklyn bridge,the brooklyn bridge,brooklyn bridge
594,8150,2349496,2628387,http://object-naming-amore.upf.edu//2349496_2628387_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2349496.jpg,bridge,The clock tower on the left,"the view looking south and east across the bridge, and over the river, with a large clock tower",The clock tower on the left side of the bridge
595,22957,2408700,256595,http://object-naming-amore.upf.edu//2408700_256595_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2408700.jpg,hotel,The building with the red box,This is the building that houses the office for the dept of homeland security,This is a picture of a building with a red box with the first name that comes to mind.
596,21610,2403337,354302,http://object-naming-amore.upf.edu//2403337_354302_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2403337.jpg,house,A woman with a suitcase,The big red suitcase with the handle attached,A woman standing next to a suitcase on a sidewalk with a brick house in the background
597,7746,2348021,1679004,http://object-naming-amore.upf.edu//2348021_1679004_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2348021.jpg,dugout,The baseball player,"The Oriole catcher, the catchers glove, the ball, the dugout bench",A baseball player
598,23511,2410628,213202,http://object-naming-amore.upf.edu//2410628_213202_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2410628.jpg,house,a white cat,kitty,a white cat standing in front of an open door
599,7590,2347434,2124370,http://object-naming-amore.upf.edu//2347434_2124370_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2347434.jpg,tent,motorcycle,motorcycle,motorcycle
600,9052,2353164,2485723,http://object-naming-amore.upf.edu//2353164_2485723_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2353164.jpg,bread,A sandwich,The giraffe that was stuffed into the sandwich,A stuffed giraffe with a sandwich in front of it in a field with a view of the ocean
601,19815,2395396,455009,http://object-naming-amore.upf.edu//2395396_455009_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2395396.jpg,bread,A sandwich,I have no idea,"A sandwich with lettuce, tomato, and cheese"
602,21873,2404428,342754,http://object-naming-amore.upf.edu//2404428_342754_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2404428.jpg,pizza,A pizza with cheese and meat,A pizza with a pepperoni topping,The pizza in the red box with the first name that comes to mind
603,22604,2407411,280019,http://object-naming-amore.upf.edu//2407411_280019_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2407411.jpg,salad,Pizza,"a pizza with toppings, lettuce, tomatoes and cheese",A pizza and a salad
604,19525,2393930,468583,http://object-naming-amore.upf.edu//2393930_468583_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2393930.jpg,bun,A hot dog,a hotdog sitting on a white basket,"A hot dog with ketchup, mustard, onions, and relish"
605,9261,2354015,2919094,http://object-naming-amore.upf.edu//2354015_2919094_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2354015.jpg,pancake,Pancakes,A blueberry pancake with blueberries,Pancakes
606,17965,2386554,1284883,http://object-naming-amore.upf.edu//2386554_1284883_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2386554.jpg,pizza,pizza slice with a slice of pepperoni,the slice of pizza,A slice of pizza on a plate with a drink next to it
607,13695,2369930,607988,http://object-naming-amore.upf.edu//2369930_607988_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K/2369930.jpg,donut,Donut,The white circle in the middle of the donut,Donut
608,21448,2402684,387545,http://object-naming-amore.upf.edu//2402684_387545_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2402684.jpg,bread,The sandwich on the plate,"Sandwich, tomatoes, and french fries.","A sandwich with lettuce, tomato, red onion, and provolone cheese"
609,3520,2327617,3288651,http://object-naming-amore.upf.edu//2327617_3288651_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2327617.jpg,bread,The red box with the first name that comes to mind is a grilled chicken sandwich with sweet potato fries,"""Grilled chicken with sweet potato fries""",a grilled chicken sandwich with french fries and a salad on a white plate with a red circle around it
610,8526,2351033,1888392,http://object-naming-amore.upf.edu//2351033_1888392_supercat_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K/2351033.jpg,rice,Chicken,Chicken with rice and veg,"Chicken, rice, vegetables, beets"
611,21723,2403809,349248,http://object-naming-amore.upf.edu//2403809_349248_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2403809.jpg,cake,A baby elephant,the elephant cake,The elephant in the red box with the first name that comes to mind
612,3601,2327986,3421286,http://object-naming-amore.upf.edu//2327986_3421286_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2327986.jpg,pastry,cake,Buttercream,The cake with frosting in the red box with the first name that comes to mind
613,15118,2375050,2087361,http://object-naming-amore.upf.edu//2375050_2087361_supercat_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K/2375050.jpg,sauce,pizza,it's a pizza!,pizza with toppings
614,16587,2380557,1345257,http://object-naming-amore.upf.edu//2380557_1345257_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2380557.jpg,cake,A train,"An ice cream cake, decorated as a train",A cake with a train on it
615,4918,2335253,2642862,http://object-naming-amore.upf.edu//2335253_2642862_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2335253.jpg,pizza,A can of tomato sauce,Tuna,A can of tomato sauce
616,16493,2380217,1349280,http://object-naming-amore.upf.edu//2380217_1349280_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2380217.jpg,pizza,pizza slice,"pizza with mushrooms, pepperoni, and cheese",A slice of deep dish pizza
617,23609,2410998,1083958,http://object-naming-amore.upf.edu//2410998_1083958_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2410998.jpg,cheese,pizza,a pizza,"A pizza with mushrooms, peppers, onions, olives, and feta cheese"
618,24951,2416481,3155541,http://object-naming-amore.upf.edu//2416481_3155541_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2416481.jpg,cake,The food in the red box,Scallop,This is a crab cake with a side of ketchup and ketchup on the side of the plate
619,23616,2411025,3814255,http://object-naming-amore.upf.edu//2411025_3814255_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2411025.jpg,cake,happy birthday,cake,happy birthday cake
620,2021,2319070,3053971,http://object-naming-amore.upf.edu//2319070_3053971_supercat_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K/2319070.jpg,cheese,pizza,a pizza,pizza
621,16431,2379950,548946,http://object-naming-amore.upf.edu//2379950_548946_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2379950.jpg,donut,Donut,The doughnuts,Donut
622,8500,2350935,2151038,http://object-naming-amore.upf.edu//2350935_2151038_supercat_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K/2350935.jpg,cheese,pizza,This is a pizza,pizza
623,6081,2341399,2454292,http://object-naming-amore.upf.edu//2341399_2454292_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2341399.jpg,pizza,pizza slice,Pizza slice,A pizza slice on a paper plate
