Unnamed: 0.1,Unnamed: 0,vg_image_id,vg_object_id,link_mn,link_vg,vg_obj_name,vg_domain,vg_synset,vg_same_object,vg_adequacy_mean,vg_inadequacy_type,vg_image_name,vg_cat,bbox_xywh,clusters,topname,responses,incorrect,singletons,adequacy_mean,inadequacy_type,total_responses,perc_top,H,N,domain,split,same_object,correct_responses,n_incorrect,valid_responses,"BLIP-2, greedy decode","BLIP-2, nucleus sampling decode","BLIP-2, beam search decode"
23,15852,2377717,3295066,http://object-naming-amore.upf.edu//2377717_3295066_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2377717.jpg,desk,home,furnishing.n.02,{'table': 1.0},1.0,{'None': 1.0},2377717.jpg,"instrumentality, instrumentation","[0, 114, 375, 387]","[{21: ['table', 'desk']}, {2: ['keyboard']}, {12: ['laptop']}]",desk,"{'desk': 16, 'table': 5}","{'laptop': 12, 'keyboard': 2}",{'mirror': 1},"{'keyboard': 0.17, 'laptop': 0.17, 'desk': 1.0, 'table': 1.0}","{'keyboard': {'bounding box': 1.0}, 'laptop': {'bounding box': 1.0}, 'desk': {'None': 1.0}, 'table': {'None': 1.0}}",21,0.7619047619047619,0.7918583525674836,2,home,test,"{'keyboard': {'keyboard': 1.0, 'laptop': 0.33, 'desk': 0.0, 'table': 0.0}, 'laptop': {'keyboard': 0.33, 'laptop': 1.0, 'desk': 0.0, 'table': 0.0}, 'desk': {'keyboard': 0.0, 'laptop': 0.0, 'desk': 1.0, 'table': 1.0}, 'table': {'keyboard': 0.0, 'laptop': 0.0, 'desk': 1.0, 'table': 1.0}}",21,14,"['desk', 'table']",laptop,Laptop computer,a laptop computer
24,9820,2356076,823792,http://object-naming-amore.upf.edu//2356076_823792_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2356076.jpg,bowl,home,vessel.n.03,{'dish': 1.0},1.0,{'None': 1.0},2356076.jpg,"instrumentality, instrumentation","[0, 16, 483, 155]","[{25: ['dish', 'bowl']}, {4: ['food']}]",bowl,"{'bowl': 19, 'dish': 6}",{'food': 4},"{'shrimp': 1, 'snacks': 1, 'entree': 1, 'bowl of food': 1, 'dinner': 1, 'veg food': 1, 'serving bowl': 1}","{'food': 0.0, 'bowl': 1.0, 'dish': 1.0}","{'food': {'bounding box': 1.0}, 'bowl': {'None': 1.0}, 'dish': {'None': 1.0}}",25,0.76,0.7950402793845224,2,home,train,"{'food': {'food': 1.0, 'bowl': 0.0, 'dish': 0.0}, 'bowl': {'food': 0.0, 'bowl': 1.0, 'dish': 1.0}, 'dish': {'food': 0.0, 'bowl': 1.0, 'dish': 1.0}}",25,4,"['bowl', 'dish']",A plate of food,"steak, potato, and Broccoli.",Steak and Broccoli
25,7605,2347496,890271,http://object-naming-amore.upf.edu//2347496_890271_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2347496.jpg,couch,home,furnishing.n.02,"{'loveseat': 1.0, 'sofa': 1.0}",0.83,"{'visual': 0.3, 'None': 0.7}",2347496.jpg,"instrumentality, instrumentation","[215, 169, 245, 158]","[{34: ['loveseat', 'sofa', 'couch']}]",couch,"{'couch': 22, 'sofa': 10, 'loveseat': 2}",{},"{'chair': 1, 'people': 1}","{'couch': 0.83, 'sofa': 0.83, 'loveseat': 1.0}","{'couch': {'visual': 0.3, 'None': 0.7}, 'sofa': {'visual': 0.3, 'None': 0.7}, 'loveseat': {'None': 1.0}}",34,0.6470588235294118,1.1660870601063933,3,home,train,"{'couch': {'couch': 1.0, 'sofa': 1.0, 'loveseat': 1.0}, 'sofa': {'couch': 1.0, 'sofa': 1.0, 'loveseat': 1.0}, 'loveseat': {'couch': 1.0, 'sofa': 1.0, 'loveseat': 1.0}}",34,0,"['sofa', 'loveseat']",A couch,Woman,A woman sitting on a couch in a living room
26,18098,2387280,1277479,http://object-naming-amore.upf.edu//2387280_1277479_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2387280.jpg,bed,home,furnishing.n.02,{'mattress': 1.0},1.0,{'None': 1.0},2387280.jpg,"instrumentality, instrumentation","[145, 127, 354, 206]","[{29: ['mattress', 'bed']}, {2: ['couch']}]",bed,"{'bed': 25, 'mattress': 4}",{'couch': 2},"{'daybed': 1, 'sheet': 1, 'bowl': 1, 'sofa bed': 1, 'pull out sofa': 1}","{'couch': 0.17, 'bed': 1.0, 'mattress': 1.0}","{'couch': {'bounding box': 1.0}, 'bed': {'None': 1.0}, 'mattress': {'None': 1.0}}",29,0.8620689655172413,0.57879462463212,2,home,train,"{'couch': {'couch': 1.0, 'bed': 0.0, 'mattress': 0.0}, 'bed': {'couch': 0.0, 'bed': 1.0, 'mattress': 1.0}, 'mattress': {'couch': 0.0, 'bed': 1.0, 'mattress': 1.0}}",29,2,"['bed', 'mattress']",the red box with the first name that comes to mind,"An apple, a kite",The red box with the first name that comes to mind
27,22368,2406452,1101992,http://object-naming-amore.upf.edu//2406452_1101992_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2406452.jpg,bed,home,furnishing.n.02,{},1.0,{'None': 1.0},2406452.jpg,"instrumentality, instrumentation","[0, 174, 499, 200]",[{33: ['bed']}],bed,{'bed': 33},{},{'mattress': 1},{'bed': 1.0},{'bed': {'None': 1.0}},33,1.0,0.0,1,home,train,{'bed': {'bed': 1.0}},33,0,['bed'],A man in a black shirt,The man in the red box,The person in the red box with the first name that comes to mind
28,1369,2316493,3218293,http://object-naming-amore.upf.edu//2316493_3218293_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2316493.jpg,bowl,home,vessel.n.03,{},1.0,{'None': 1.0},2316493.jpg,"instrumentality, instrumentation","[110, 1, 388, 371]","[{7: ['soup']}, {23: ['bowl']}]",bowl,{'bowl': 23},{'soup': 7},"{'plate': 1, 'food': 1, 'chicken soup': 1, 'dinner': 1, 'meal': 1, 'ramen': 1}","{'soup': 0.5, 'bowl': 1.0}","{'soup': {'bounding box': 1.0}, 'bowl': {'None': 1.0}}",23,1.0,0.0,1,home,train,"{'soup': {'soup': 1.0, 'bowl': 0.0}, 'bowl': {'soup': 0.0, 'bowl': 1.0}}",23,7,['bowl'],A bowl of noodles,This is the bowl of a chicken noodle soup and some veggies.,This is a bowl of ramen
29,24439,2414152,158902,http://object-naming-amore.upf.edu//2414152_158902_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2414152.jpg,cup,home,crockery.n.01,"{'dessert': 0.33, 'food': 0.33, 'mug': 1.0}",1.0,{'None': 1.0},2414152.jpg,tableware,"[76, 162, 235, 226]","[{5: ['dessert', 'food']}, {26: ['mug', 'cup']}]",mug,"{'cup': 13, 'mug': 13, 'dessert': 3, 'food': 2}",{},"{'drink': 1, 'plate': 1, 'coffee': 1, 'tea cub': 1}","{'cup': 1.0, 'mug': 1.0, 'dessert': 0.83, 'food': 0.83}","{'cup': {'None': 1.0}, 'mug': {'None': 1.0}, 'dessert': {'None': 0.7, 'bounding box': 0.3}, 'food': {'None': 0.7, 'bounding box': 0.3}}",31,0.4193548387096774,1.6327021112310085,4,home,train,"{'cup': {'cup': 1.0, 'mug': 1.0, 'dessert': 0.33, 'food': 0.33}, 'mug': {'cup': 1.0, 'mug': 1.0, 'dessert': 0.33, 'food': 0.33}, 'dessert': {'cup': 0.33, 'mug': 0.33, 'dessert': 1.0, 'food': 1.0}, 'food': {'cup': 0.33, 'mug': 0.33, 'dessert': 1.0, 'food': 1.0}}",31,0,"['cup', 'mug', 'dessert', 'food']",a cup of coffee,this is a coffee cup ~~~,a cup of coffee
30,6261,2342112,2015786,http://object-naming-amore.upf.edu//2342112_2015786_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2342112.jpg,bench,home,furnishing.n.02,"{'chair': 1.0, 'sitting bench': 1.0, 'bench': 1.0}",1.0,{'None': 1.0},2342112.jpg,"instrumentality, instrumentation","[0, 62, 374, 269]","[{35: ['chair', 'sitting bench', 'bench']}]",bench,"{'bench': 29, 'chair': 4, 'sitting bench': 2}",{},{},"{'bench': 1.0, 'chair': 0.83, 'sitting bench': 1.0}","{'bench': {'None': 1.0}, 'chair': {'None': 0.7, 'linguistic': 0.3}, 'sitting bench': {'None': 1.0}}",35,0.8285714285714286,0.8183844781249782,3,home,train,"{'bench': {'bench': 1.0, 'chair': 1.0, 'sitting bench': 1.0}, 'chair': {'bench': 1.0, 'chair': 1.0, 'sitting bench': 1.0}, 'sitting bench': {'bench': 1.0, 'chair': 1.0, 'sitting bench': 1.0}}",35,0,"['bench', 'chair', 'bench']",a bench,person,a bench
31,3983,2330002,973743,http://object-naming-amore.upf.edu//2330002_973743_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2330002.jpg,desk,home,furnishing.n.02,"{'table': 1.0, 'desktop': 0.67}",1.0,{'None': 1.0},2330002.jpg,"instrumentality, instrumentation","[1, 134, 498, 240]","[{25: ['desktop', 'desk', 'table']}, {5: ['keyboard']}, {4: ['cat']}]",desk,"{'desk': 20, 'desktop': 3, 'table': 2}","{'keyboard': 5, 'cat': 4}",{'wood': 1},"{'cat': 0.33, 'keyboard': 0.33, 'desk': 1.0, 'desktop': 0.67, 'table': 1.0}","{'cat': {'bounding box': 1.0}, 'keyboard': {'bounding box': 1.0}, 'desk': {'None': 1.0}, 'desktop': {'None': 0.7, 'bounding box': 0.3}, 'table': {'None': 1.0}}",25,0.8,0.916118213778296,3,home,train,"{'cat': {'cat': 1.0, 'keyboard': 0.0, 'desk': 0.0, 'desktop': 0.0, 'table': 0.0}, 'keyboard': {'cat': 0.0, 'keyboard': 1.0, 'desk': 0.0, 'desktop': 0.33, 'table': 0.0}, 'desk': {'cat': 0.0, 'keyboard': 0.0, 'desk': 1.0, 'desktop': 0.67, 'table': 1.0}, 'desktop': {'cat': 0.0, 'keyboard': 0.33, 'desk': 0.67, 'desktop': 1.0, 'table': 0.67}, 'table': {'cat': 0.0, 'keyboard': 0.0, 'desk': 1.0, 'desktop': 0.67, 'table': 1.0}}",25,9,"['desk', 'desktop', 'table']",The cat,The small cat is on the desk and in the box on the desk with the cat on the keyboard,A cat sitting on a keyboard
32,16323,2379519,1356839,http://object-naming-amore.upf.edu//2379519_1356839_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2379519.jpg,bench,home,furnishing.n.02,{'table': 1.0},0.79,"{'visual': 0.3, 'None': 0.7}",2379519.jpg,"instrumentality, instrumentation","[1, 178, 402, 167]","[{31: ['table', 'bench']}, {3: ['dog']}]",table,"{'table': 21, 'bench': 10}",{'dog': 3},"{'tabletop': 1, 'balcony': 1}","{'dog': 0.43, 'table': 0.86, 'bench': 0.79}","{'dog': {'bounding box': 1.0}, 'table': {'None': 0.7, 'visual': 0.3}, 'bench': {'visual': 0.3, 'None': 0.7}}",31,0.6774193548387096,0.907165767573082,2,home,val,"{'dog': {'dog': 1.0, 'table': 0.0, 'bench': 0.0}, 'table': {'dog': 0.0, 'table': 1.0, 'bench': 1.0}, 'bench': {'dog': 0.0, 'table': 1.0, 'bench': 1.0}}",31,3,['bench'],dog,"that dog in the yard, standing by the fence",dog
33,12564,2365822,631734,http://object-naming-amore.upf.edu//2365822_631734_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2365822.jpg,bowl,home,vessel.n.03,{'cereal bowl': 1.0},1.0,{'None': 1.0},2365822.jpg,"instrumentality, instrumentation","[121, 102, 225, 159]","[{21: ['cereal bowl', 'bowl']}, {13: ['cereal']}]",bowl,"{'bowl': 19, 'cereal bowl': 2}",{'cereal': 13},"{'food': 1, 'con flacks': 1}","{'cereal': 0.5, 'bowl': 1.0, 'cereal bowl': 1.0}","{'cereal': {'bounding box': 1.0}, 'bowl': {'None': 1.0}, 'cereal bowl': {'None': 1.0}}",21,0.9047619047619048,0.4537163391869446,2,home,train,"{'cereal': {'cereal': 1.0, 'bowl': 0.0, 'cereal bowl': 0.0}, 'bowl': {'cereal': 0.0, 'bowl': 1.0, 'cereal bowl': 1.0}, 'cereal bowl': {'cereal': 0.0, 'bowl': 1.0, 'cereal bowl': 1.0}}",21,13,"['bowl', 'cereal', 'bowl']",Cereal,cereal,Cereal
34,18871,2391007,492260,http://object-naming-amore.upf.edu//2391007_492260_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2391007.jpg,carpet,home,furnishing.n.02,{'floor': 1.0},1.0,{'None': 1.0},2391007.jpg,"instrumentality, instrumentation","[0, 79, 445, 243]","[{10: ['cat', 'cats']}, {22: ['floor', 'carpet']}]",carpet,"{'carpet': 20, 'floor': 2, 'rug': 1}","{'cats': 6, 'cat': 4}","{'plate': 1, 'dog': 1}","{'cat': 0.17, 'cats': 0.17, 'carpet': 1.0, 'floor': 1.0, 'rug': 'NA'}","{'cat': {'bounding box': 1.0}, 'cats': {'bounding box': 1.0}, 'carpet': {'None': 1.0}, 'floor': {'None': 1.0}, 'rug': 'NA'}",23,0.8695652173913043,0.6784070909375675,3,home,train,"{'cat': {'cat': 1.0, 'cats': 1.0, 'carpet': 0.0, 'floor': 0.0, 'rug': 'NA'}, 'cats': {'cat': 1.0, 'cats': 1.0, 'carpet': 0.0, 'floor': 0.0, 'rug': 'NA'}, 'carpet': {'cat': 0.0, 'cats': 0.0, 'carpet': 1.0, 'floor': 1.0, 'rug': 'NA'}, 'floor': {'cat': 0.0, 'cats': 0.0, 'carpet': 1.0, 'floor': 1.0, 'rug': 'NA'}, 'rug': {'cat': 'NA', 'cats': 'NA', 'carpet': 'NA', 'floor': 'NA', 'rug': 'NA'}}",23,10,"['carpet', 'floor', 'rug']",The cat,A black cat,The object in the red box with the first name that comes to mind is a cat
35,309,2009,1546111,http://object-naming-amore.upf.edu//2009_1546111_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2009.jpg,bed,home,furnishing.n.02,{},1.0,{'None': 1.0},2009.jpg,"instrumentality, instrumentation","[94, 180, 642, 330]",[{31: ['bed']}],bed,{'bed': 31},{},"{'bad sheet': 1, 'pillow': 1, 'bed cover': 1, 'bed sheet': 1}",{'bed': 1.0},{'bed': {'None': 1.0}},31,1.0,0.0,1,home,train,{'bed': {'bed': 1.0}},31,0,['bed'],bed,the bed,The bed
36,15822,2377628,2474741,http://object-naming-amore.upf.edu//2377628_2474741_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2377628.jpg,vase,home,vessel.n.03,"{'flowers': 0.33, 'flower vase': 1.0, 'flower': 0.33}",0.5,"{'bounding box': 0.7, 'None': 0.3}",2377628.jpg,"instrumentality, instrumentation","[95, 44, 174, 293]","[{10: ['flower vase', 'vase']}, {19: ['flowers', 'flower']}]",flowers,"{'flowers': 11, 'vase': 8, 'flower': 8, 'flower vase': 2}",{},"{'pot': 1, 'tree': 1, 'jar': 1, 'bouquet': 1, 'flower arrangement': 1, 'house': 1, 'glass': 1}","{'flowers': 1.0, 'vase': 0.5, 'flower': 1.0, 'flower vase': 0.67}","{'flowers': {'None': 1.0}, 'vase': {'bounding box': 0.7, 'None': 0.3}, 'flower': {'None': 1.0}, 'flower vase': {'bounding box': 0.7, 'None': 0.3}}",29,0.3793103448275862,1.821644863920321,4,animals_plants,train,"{'flowers': {'flowers': 1.0, 'vase': 0.33, 'flower': 1.0, 'flower vase': 0.33}, 'vase': {'flowers': 0.33, 'vase': 1.0, 'flower': 0.33, 'flower vase': 1.0}, 'flower': {'flowers': 1.0, 'vase': 0.33, 'flower': 1.0, 'flower vase': 0.33}, 'flower vase': {'flowers': 0.33, 'vase': 1.0, 'flower': 0.33, 'flower vase': 1.0}}",29,0,"['flower', 'vase', 'flower', 'flower', 'vase']",vase with flowers,the flower vase,a vase with flowers in it
37,1125,1593231,1616597,http://object-naming-amore.upf.edu//1593231_1616597_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/1593231.jpg,table,home,furnishing.n.02,{},1.0,{'None': 1.0},1593231.jpg,"instrumentality, instrumentation","[0, 153, 681, 524]",[{28: ['table']}],table,{'table': 28},{},"{'donuts': 1, 'refreshment': 1, 'food': 1, 'snakes': 1, 'cookie': 1, 'folding table': 1}",{'table': 1.0},{'table': {'None': 1.0}},28,1.0,0.0,1,home,val,{'table': {'table': 1.0}},28,0,['table'],a box of donuts,"a table filled with doughnuts, orange juice, and orange juice",donuts
38,15013,2374718,3130772,http://object-naming-amore.upf.edu//2374718_3130772_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2374718.jpg,sofa,home,furnishing.n.02,{'couch': 1.0},1.0,{'None': 1.0},2374718.jpg,"instrumentality, instrumentation","[0, 18, 348, 271]","[{29: ['sofa', 'couch']}, {2: ['t-shirt']}]",couch,"{'couch': 23, 'sofa': 6}",{'t-shirt': 2},"{'sleeveless': 1, 'man': 1, 'donuts': 1, 'family': 1, 'cake': 1}","{'t-shirt': 0.25, 'couch': 1.0, 'sofa': 1.0}","{'t-shirt': {'bounding box': 0.8, 'None': 0.2}, 'couch': {'None': 1.0}, 'sofa': {'None': 1.0}}",29,0.7931034482758621,0.73550858155384,2,home,train,"{'t-shirt': {'t-shirt': 1.0, 'couch': 0.0, 'sofa': 0.0}, 'couch': {'t-shirt': 0.0, 'couch': 1.0, 'sofa': 1.0}, 'sofa': {'t-shirt': 0.0, 'couch': 1.0, 'sofa': 1.0}}",29,2,['sofa'],The man is holding a donut,a person eating donuts,
39,2092,2319404,3147303,http://object-naming-amore.upf.edu//2319404_3147303_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2319404.jpg,counter,home,furnishing.n.02,"{'countertop': 1.0, 'island': 0.67, 'table': 0.67}",1.0,{'None': 1.0},2319404.jpg,"instrumentality, instrumentation","[149, 189, 351, 141]","[{20: ['countertop', 'island', 'counter', 'table']}, {4: ['stove']}, {3: ['bowl']}]",counter,"{'counter': 10, 'table': 4, 'island': 4, 'countertop': 2}","{'stove': 4, 'bowl': 3}","{'cabinet': 1, 'sink': 1, 'wooden': 1, 'kitchen table': 1, 'kitchen countertop': 1, 'cooktop': 1, 'cookware': 1, 'stove top': 1, 'kitchen island': 1}","{'stove': 0.33, 'bowl': 0.33, 'counter': 1.0, 'table': 0.67, 'island': 1.0, 'countertop': 1.0}","{'stove': {'bounding box': 1.0}, 'bowl': {'bounding box': 1.0}, 'counter': {'None': 1.0}, 'table': {'None': 0.7, 'visual': 0.3}, 'island': {'None': 1.0}, 'countertop': {'None': 1.0}}",20,0.5,1.7609640474436812,4,home,train,"{'stove': {'stove': 1.0, 'bowl': 0.0, 'counter': 0.0, 'table': 0.0, 'island': 0.0, 'countertop': 0.0}, 'bowl': {'stove': 0.0, 'bowl': 1.0, 'counter': 0.0, 'table': 0.0, 'island': 0.0, 'countertop': 0.0}, 'counter': {'stove': 0.0, 'bowl': 0.0, 'counter': 1.0, 'table': 0.67, 'island': 0.67, 'countertop': 1.0}, 'table': {'stove': 0.0, 'bowl': 0.0, 'counter': 0.67, 'table': 1.0, 'island': 1.0, 'countertop': 0.67}, 'island': {'stove': 0.0, 'bowl': 0.0, 'counter': 0.67, 'table': 1.0, 'island': 1.0, 'countertop': 0.67}, 'countertop': {'stove': 0.0, 'bowl': 0.0, 'counter': 1.0, 'table': 0.67, 'island': 0.67, 'countertop': 1.0}}",20,7,"['counter', 'table', 'island', 'countertop']",The oven,The stove,The oven
40,19620,2394402,1212164,http://object-naming-amore.upf.edu//2394402_1212164_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2394402.jpg,chair,home,furnishing.n.02,{},1.0,{'None': 1.0},2394402.jpg,"instrumentality, instrumentation","[177, 256, 323, 119]","[{2: ['shirt']}, {30: ['chair']}]",chair,{'chair': 30},{'shirt': 2},"{'lap': 1, 'paper': 1, 'brown shirt': 1, 'furniture': 1}","{'shirt': 0.33, 'chair': 1.0}","{'shirt': {'bounding box': 1.0}, 'chair': {'None': 1.0}}",30,1.0,0.0,1,home,train,"{'shirt': {'shirt': 1.0, 'chair': 0.0}, 'chair': {'shirt': 0.0, 'chair': 1.0}}",30,2,['chair'],The man is wearing a tie,An open box with a tie in it,A man sitting in a chair with a tie around his neck and a woman sitting next to him
41,20419,2398175,427747,http://object-naming-amore.upf.edu//2398175_427747_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2398175.jpg,curtain,home,furnishing.n.02,{'curtains': 1.0},1.0,{'None': 1.0},2398175.jpg,"instrumentality, instrumentation","[309, 72, 191, 177]","[{30: ['curtains', 'curtain']}]",curtain,"{'curtain': 25, 'curtains': 5, 'drapery': 1}",{},"{'cloth': 1, 'pillow': 1, 'bed': 1, 'drapes': 1, 'curtained wall': 1}","{'curtain': 1.0, 'curtains': 1.0, 'drapery': 'NA'}","{'curtain': {'None': 1.0}, 'curtains': {'None': 1.0}, 'drapery': 'NA'}",31,0.8064516129032258,0.8346464646189742,3,home,train,"{'curtain': {'curtain': 1.0, 'curtains': 1.0, 'drapery': 'NA'}, 'curtains': {'curtain': 1.0, 'curtains': 1.0, 'drapery': 'NA'}, 'drapery': {'curtain': 'NA', 'curtains': 'NA', 'drapery': 'NA'}}",31,0,"['curtain', 'curtain', 'drapery']",The bed,the drape with the word oaken,"The bed in the picture is a bed with a headboard, a footboard, and a canopy"
42,18611,2389844,502093,http://object-naming-amore.upf.edu//2389844_502093_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2389844.jpg,bench,home,furnishing.n.02,{},1.0,{'None': 1.0},2389844.jpg,"instrumentality, instrumentation","[125, 136, 362, 196]",[{32: ['bench']}],bench,{'bench': 32},{},"{'table': 1, 'hart': 1, 'furniture': 1, 'chair': 1}",{'bench': 1.0},{'bench': {'None': 1.0}},32,1.0,0.0,1,home,train,{'bench': {'bench': 1.0}},32,0,['bench'],person,Woman sitting on park bench in white top,"person, person, person, person, person, person, person, person, person, person,"
43,7703,2347834,887060,http://object-naming-amore.upf.edu//2347834_887060_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2347834.jpg,rug,home,furnishing.n.02,"{'mat': 1.0, 'bathmat': 1.0}",1.0,{'None': 1.0},2347834.jpg,"instrumentality, instrumentation","[77, 267, 192, 232]","[{30: ['mat', 'rug', 'bathmat']}]",rug,"{'rug': 23, 'mat': 4, 'bathmat': 3, 'carpet': 1}",{},"{'cloth': 1, 'sink': 1, 'area rug': 1, 'bath rug': 1}","{'rug': 1.0, 'mat': 1.0, 'bathmat': 1.0, 'carpet': 'NA'}","{'rug': {'None': 1.0}, 'mat': {'None': 1.0}, 'bathmat': {'None': 1.0}, 'carpet': 'NA'}",31,0.7419354838709677,1.186557197758657,4,home,train,"{'rug': {'rug': 1.0, 'mat': 1.0, 'bathmat': 1.0, 'carpet': 'NA'}, 'mat': {'rug': 1.0, 'mat': 1.0, 'bathmat': 1.0, 'carpet': 'NA'}, 'bathmat': {'rug': 1.0, 'mat': 1.0, 'bathmat': 1.0, 'carpet': 'NA'}, 'carpet': {'rug': 'NA', 'mat': 'NA', 'bathmat': 'NA', 'carpet': 'NA'}}",31,0,"['mat', 'bathmat', 'carpet']",The toilet,toilet,Toilet
44,14865,2374146,728561,http://object-naming-amore.upf.edu//2374146_728561_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K/2374146.jpg,furniture,home,furnishing.n.02,"{'sofa': 0.67, 'chair': 0.33, 'couch': 0.67}",1.0,{'None': 1.0},2374146.jpg,"instrumentality, instrumentation","[0, 123, 347, 252]","[{29: ['couch', 'furniture', 'sofa']}, {2: ['chair']}]",couch,"{'couch': 18, 'sofa': 9, 'furniture': 2, 'chair': 2}",{},"{'sofa set': 1, 'mat': 1, 'sofa and chair': 1}","{'couch': 0.67, 'sofa': 0.67, 'furniture': 1.0, 'chair': 0.67}","{'couch': {'bounding box': 0.7, 'None': 0.3}, 'sofa': {'bounding box': 0.7, 'None': 0.3}, 'furniture': {'None': 1.0}, 'chair': {'bounding box': 0.7, 'None': 0.3}}",31,0.5806451612903226,1.4836164704209902,4,home,train,"{'couch': {'couch': 1.0, 'sofa': 1.0, 'furniture': 0.67, 'chair': 0.33}, 'sofa': {'couch': 1.0, 'sofa': 1.0, 'furniture': 0.67, 'chair': 0.33}, 'furniture': {'couch': 0.67, 'sofa': 0.67, 'furniture': 1.0, 'chair': 0.33}, 'chair': {'couch': 0.33, 'sofa': 0.33, 'furniture': 0.33, 'chair': 1.0}}",31,0,"['furniture', 'chair']",red sofa,couch,The red couch in the corner of the living room
45,17574,2384975,1302583,http://object-naming-amore.upf.edu//2384975_1302583_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2384975.jpg,dresser,home,furnishing.n.02,"{'night stand': 1.0, 'cabinet': 1.0, 'stand': 1.0, 'wardrobe': 1.0, 'drawer': 0.33}",1.0,{'None': 1.0},2384975.jpg,"instrumentality, instrumentation","[154, 132, 178, 319]","[{25: ['dresser', 'nightstand', 'stand', 'wardrobe', 'cabinet']}, {2: ['drawer']}]",dresser,"{'dresser': 16, 'cabinet': 3, 'stand': 2, 'nightstand': 2, 'wardrobe': 2, 'table': 1, 'chest': 1}",{'drawer': 2},"{'wood': 1, 'wooden': 1, 'knob': 1, 'bed sheet': 1, 'closet': 1, 'bed stand': 1, 'cupboard': 1}","{'drawer': 0.33, 'dresser': 1.0, 'cabinet': 1.0, 'stand': 0.67, 'nightstand': 'NA', 'wardrobe': 0.5, 'table': 'NA', 'chest': 'NA'}","{'drawer': {'bounding box': 1.0}, 'dresser': {'None': 1.0}, 'cabinet': {'None': 1.0}, 'stand': {'None': 0.7, 'visual': 0.3}, 'nightstand': 'NA', 'wardrobe': {'visual': 0.7, 'None': 0.3}, 'table': 'NA', 'chest': 'NA'}",27,0.5925925925925926,1.986187965046303,7,home,train,"{'drawer': {'drawer': 1.0, 'dresser': 0.33, 'cabinet': 0.33, 'stand': 0.33, 'night stand': 0.33, 'wardrobe': 0.33, 'table': 'NA', 'chest': 'NA'}, 'dresser': {'drawer': 0.33, 'dresser': 1.0, 'cabinet': 1.0, 'stand': 1.0, 'night stand': 1.0, 'wardrobe': 1.0, 'table': 'NA', 'chest': 'NA'}, 'cabinet': {'drawer': 0.33, 'dresser': 1.0, 'cabinet': 1.0, 'stand': 1.0, 'night stand': 1.0, 'wardrobe': 1.0, 'table': 'NA', 'chest': 'NA'}, 'stand': {'drawer': 0.33, 'dresser': 1.0, 'cabinet': 1.0, 'stand': 1.0, 'night stand': 1.0, 'wardrobe': 1.0, 'table': 'NA', 'chest': 'NA'}, 'night stand': {'drawer': 0.33, 'dresser': 1.0, 'cabinet': 1.0, 'stand': 1.0, 'night stand': 1.0, 'wardrobe': 1.0, 'table': 'NA', 'chest': 'NA'}, 'wardrobe': {'drawer': 0.33, 'dresser': 1.0, 'cabinet': 1.0, 'stand': 1.0, 'night stand': 1.0, 'wardrobe': 1.0, 'table': 'NA', 'chest': 'NA'}, 'table': {'drawer': 'NA', 'dresser': 'NA', 'cabinet': 'NA', 'stand': 'NA', 'night stand': 'NA', 'wardrobe': 'NA', 'table': 'NA', 'chest': 'NA'}, 'chest': {'drawer': 'NA', 'dresser': 'NA', 'cabinet': 'NA', 'stand': 'NA', 'night stand': 'NA', 'wardrobe': 'NA', 'table': 'NA', 'chest': 'NA'}}",27,2,"['dresser', 'cabinet', 'stand', 'nightstand', 'wardrobe', 'table', 'chest']",The dresser,The ikea dresser,
